[1.6508411  0.79998785 0.85085326 1.3671517  0.6758428  0.6913093 ]
[1.6353066  0.7569265  0.87838006 1.353228   0.67302436 0.6802032 ]
[1.6155365  0.74836713 0.867169   1.3549163  0.6739019  0.6810145 ]
[1.5771707  0.73318946 0.8439814  1.3717647  0.68538636 0.6863783 ]
[1.5258064  0.72544616 0.8003602  1.3735589  0.6844886  0.6890703 ]
[1.4905058  0.72207606 0.7684293  1.3779024  0.6866697  0.69123244]
[1.4531286  0.7210076  0.73212135 1.3747523  0.68434876 0.6904035 ]
[1.436469   0.719614   0.71685475 1.3765585  0.68756294 0.68899566]
[1.4174172  0.717722   0.69969475 1.375987   0.687541   0.6884463 ]
[1.4013985  0.7218357  0.67956245 1.3719864  0.68348545 0.68850076]
[1.3787972  0.72006416 0.65873307 1.3733916  0.6846431  0.6887483 ]
[1.3640112  0.7233693  0.6406417  1.3698726  0.68338674 0.6864861 ]
[1.3436478  0.7191197  0.62452805 1.3756058  0.6845378  0.6910677 ]
[1.3238137  0.7210555  0.6027579  1.3742857  0.6856387  0.68864757]
[1.310302   0.71873385 0.5915686  1.3701448  0.6841053  0.6860398 ]
[1.3046571  0.72766316 0.5769931  1.3709687  0.68262625 0.6883427 ]
[1.2916175  0.72657096 0.56504685 1.3711281  0.6836612  0.68746686]
[1.288044   0.72237664 0.5656671  1.3683777  0.6826207  0.6857564 ]
[1.3011388 0.738735  0.5624033 1.3566056 0.6774902 0.6791151]
[1.3027523  0.7401475  0.56260484 1.3548124  0.6760551  0.6787578 ]
[1.3032897  0.75049794 0.55279136 1.3482943  0.6721744  0.67612034]
[1.3304279  0.7663448  0.5640831  1.3393061  0.66636723 0.672939  ]
[1.3512388  0.77595365 0.5752853  1.3238755  0.66158545 0.66229016]
[1.3478073  0.7780096  0.56979775 1.319777   0.6581843  0.6615934 ]
[1.3659794  0.7831906  0.58278936 1.3256212  0.6579883  0.66763264]
[1.3914819  0.8095001  0.58198184 1.2810396  0.6400305  0.6410093 ]
[1.4211845  0.8354961  0.58568835 1.2781181  0.63527614 0.6428424 ]
[1.4436455  0.83165276 0.61199284 1.2895308  0.6414897  0.64804137]
[1.4547188  0.8389683  0.61575055 1.2776369  0.6371254  0.6405117 ]
[1.4596825  0.8447761  0.6149061  1.2668418  0.6269216  0.63991994]
[1.5170919  0.90554327 0.6115487  1.1798851  0.589616   0.5902692 ]
[1.605162   0.9637809  0.6413811  1.1481177  0.57442504 0.5736922 ]
[1.7491344  1.0795997  0.6695347  1.0613172  0.53117853 0.5301388 ]
[1.8990928 1.1741092 0.7249835 1.0160114 0.5079026 0.5081089]
[1.926995   1.1964469  0.73054844 0.94949126 0.47619453 0.4732967 ]
[1.886763   1.1925182  0.69424397 1.0362074  0.51495934 0.5212484 ]
[1.8810529 1.1642957 0.7167571 1.0309718 0.5157987 0.5151729]
[1.896323   1.1859951  0.71032774 1.0014524  0.5000196  0.5014329 ]
[1.9240257 1.2123935 0.7116323 1.024955  0.5093855 0.5155694]
[1.9852011  1.2676291  0.7175724  0.9509003  0.47807553 0.47282475]
[2.0101507  1.3005254  0.7096243  0.91585124 0.45564324 0.46020782]
[2.1369596  1.4102943  0.72666496 0.9258818  0.46474364 0.46113828]
[2.1986914  1.473191   0.7255003  0.9020431  0.4523606  0.44968247]
[2.1386425  1.4277728  0.71087044 0.9186927  0.46671516 0.45197764]
