[4.7916865 1.8093473 2.982338  0.7534922 0.3646047 0.3888875]
[5.94793    4.0361824  1.9117461  0.06741252 0.0317308  0.03568172]
[6.6078258  4.9434266  1.6643994  0.19067629 0.07990566 0.11077064]
[5.706802   4.2983537  1.4084466  0.06300382 0.03396644 0.02903738]
[6.153789   4.797528   1.3562603  0.18901093 0.08470295 0.10430799]
