[2.0046766 0.8357492 1.1689268 1.2869927 0.6486537 0.6383389]
[2.0730197 1.0323285 1.0406911 1.0823041 0.5501271 0.5321769]
[2.2765558  1.184844   1.0917118  0.99319416 0.4892252  0.5039688 ]
[2.1792133  1.0996941  1.0795193  1.0835261  0.54083085 0.5426952 ]
[2.3971636  1.3234497  1.0737149  0.92808414 0.45870155 0.46938244]
[2.4706354  1.3986142  1.0720214  0.91467845 0.4559863  0.45869225]
[2.6589804  1.5953182  1.0636625  0.7617452  0.37741196 0.38433295]
[2.722904  1.6925057 1.0303984 0.7567936 0.37417   0.3826236]
[2.9741395  1.9095876  1.0645508  0.6433193  0.3215385  0.32178095]
[3.087566   2.0291326  1.0584323  0.60121727 0.30003658 0.30118093]
[3.6497855  2.4699419  1.1798438  0.43582344 0.21610114 0.21972235]
[3.7173917  2.5311737  1.1862181  0.46748808 0.22505955 0.2424285 ]
[3.6726213  2.6130753  1.0595453  0.46435654 0.22865048 0.23570599]
[3.4589863  2.4495888  1.0093963  0.49690682 0.24799775 0.24890919]
[4.211343   3.037709   1.1736336  0.35624224 0.16926567 0.18697654]
[4.251864   3.159645   1.0922185  0.38342315 0.18889315 0.19453001]
[3.7672184  2.7307763  1.0364429  0.5031122  0.25234002 0.25077227]
[4.397021   3.325892   1.0711293  0.28481886 0.14216515 0.14265378]
[4.442124   3.3670979  1.075027   0.2979952  0.14658362 0.15141165]
[4.6794806  3.503552   1.1759276  0.32419914 0.15509394 0.16910522]
[4.3623357  3.3092742  1.0530615  0.3474554  0.17427823 0.17317715]
[4.6772428  3.6676319  1.0096107  0.26883674 0.13199072 0.1368461 ]
[4.778241   3.7114215  1.0668194  0.25473958 0.1255688  0.12917067]
[4.591067   3.5476127  1.0434557  0.33209965 0.16822137 0.1638783 ]
[4.901048   3.8747056  1.0263426  0.26449543 0.13542587 0.12906957]
[4.9701543  3.9189987  1.0511545  0.22716816 0.1113169  0.1158513 ]
[4.879746   3.8750176  1.0047289  0.28136203 0.14685313 0.13450885]
[5.101886   4.116381   0.98550266 0.19940943 0.09773114 0.10167827]
