[1.6354575  0.7831001  0.8523578  1.3762803  0.68557566 0.6907046 ]
[1.5964566  0.74111456 0.85534257 1.3634664  0.68107843 0.68238807]
[1.5848933  0.727049   0.85784435 1.3762634  0.68483955 0.69142383]
[1.5758206  0.72966325 0.84615725 1.3725243  0.6845239  0.6880005 ]
[1.5662104  0.72192955 0.8442805  1.3709418  0.685152   0.6857893 ]
[1.5439802  0.718136   0.82584435 1.3791933  0.6874237  0.6917694 ]
[1.5453556 0.7217485 0.8236074 1.3699179 0.6856802 0.6842376]
[1.5297694  0.71827036 0.8114993  1.3788402  0.68696976 0.69187045]
[1.4980797  0.71615267 0.7819271  1.38146    0.686908   0.69455236]
[1.4589074  0.71398526 0.7449218  1.3773229  0.6872307  0.6900921 ]
[1.4176451  0.71182215 0.70582265 1.3807155  0.68913925 0.69157606]
[1.3921846  0.7145498  0.67763466 1.3756552  0.68694985 0.68870527]
[1.3662442  0.72031146 0.64593273 1.3726131  0.68493605 0.68767685]
[1.3406477  0.7182187  0.62242925 1.3717498  0.6833431  0.6884066 ]
[1.3278975  0.71744436 0.61045307 1.3741921  0.6856398  0.6885526 ]
[1.3166535  0.7201249  0.5965288  1.3739382  0.68475103 0.6891865 ]
[1.3002242 0.7178502 0.5823738 1.3713769 0.6843145 0.6870618]
[1.3000162  0.7212156  0.57880044 1.3720123  0.68390244 0.68811005]
[1.2907026  0.72091556 0.56978697 1.3758044  0.6849939  0.6908108 ]
[1.2807047  0.71721166 0.56349295 1.3689036  0.6842666  0.6846369 ]
[1.2784039  0.71746796 0.5609356  1.3793137  0.687521   0.69179255]
[1.2683864  0.7174162  0.5509703  1.3736936  0.6859824  0.68771106]
[1.2582275  0.7153298  0.5428971  1.375565   0.6877715  0.68779355]
[1.2582341  0.7153051  0.54292923 1.3725901  0.68477935 0.6878104 ]
[1.2587436  0.7171797  0.5415639  1.3747891  0.68715584 0.6876332 ]
[1.2513533  0.7168014  0.5345522  1.3754412  0.6857157  0.68972534]
[1.242635   0.7172922  0.5253431  1.3728005  0.68554115 0.68725944]
[1.2407835  0.71793365 0.5228504  1.3728107  0.68575907 0.6870516 ]
[1.2471727  0.7253152  0.52185786 1.3665361  0.6824691  0.68406725]
[1.2544179  0.72727215 0.527146   1.3679273  0.6833587  0.68456876]
[1.2536083  0.7322722  0.5213355  1.3590946  0.67956704 0.67952806]
[1.2342154  0.7233117  0.510904   1.3662921  0.6823575  0.68393475]
[1.2315683  0.7244412  0.5071272  1.3649428  0.68125397 0.68368906]
[1.2390251  0.7339032  0.5051219  1.3662522  0.68188506 0.68436754]
[1.2458408  0.74138993 0.50445086 1.355362   0.6770507  0.6783113 ]
[1.2479419  0.73920983 0.50873214 1.3476005  0.6742664  0.6733342 ]
[1.280384   0.7609552  0.5194288  1.3331833  0.66693556 0.66624796]
[1.3052951  0.7842231  0.521072   1.3188599  0.65856284 0.6602972 ]
[1.3678308  0.8241518  0.5436793  1.2704743  0.63507324 0.6354008 ]
[1.4433745  0.8702384  0.5731368  1.2401582  0.62008315 0.62007535]
[1.4917178  0.88841116 0.60330665 1.2198366  0.6098582  0.60997856]
[1.5166969 0.8994805 0.6172165 1.2231323 0.6094189 0.6137134]
[1.499802   0.8885936  0.6112084  1.2199925  0.61063737 0.6093551 ]
[1.5144507  0.90477    0.60968065 1.1957314  0.5942733  0.60145843]
[1.4944993  0.88875306 0.6057463  1.2224984  0.6078368  0.6146615 ]
[1.498626   0.89850605 0.6001198  1.2086116  0.6049131  0.60369825]
[1.5175457 0.9162315 0.6013146 1.2229551 0.6087462 0.6142082]
[1.5360354 0.9208824 0.6151528 1.2005397 0.5995208 0.6010189]
[1.476974   0.8778971  0.59907705 1.232146   0.6119494  0.62019676]
[1.5261307  0.9107291  0.6154009  1.2175863  0.60570467 0.61188126]
[1.5216743  0.91208637 0.6095877  1.2096574  0.6031431  0.6065147 ]
[1.5144151  0.91409874 0.6003162  1.2236828  0.610029   0.61365366]
[1.4950551  0.88786864 0.6071868  1.2509055  0.6213136  0.62959164]
[1.4638498  0.8718843  0.5919662  1.2427566  0.61900795 0.6237488 ]
[1.4532218  0.86125106 0.59197086 1.2715459  0.6321807  0.63936484]
[1.4252446  0.84595704 0.57928765 1.2699142  0.63178235 0.63813144]
[1.4210291  0.8452684  0.57576066 1.2836298  0.64059657 0.64303327]
[1.4266106 0.8485735 0.5780367 1.280166  0.6379288 0.6422376]
[1.4247143  0.8558683  0.5688463  1.2647034  0.6300776  0.63462585]
[1.4505825  0.8725144  0.5780679  1.2586737  0.62607497 0.63259846]
[1.4514965  0.86197734 0.5895196  1.3057089  0.65130574 0.65440285]
[1.3942804  0.82691455 0.5673658  1.2807158  0.638364   0.64235216]
[1.3950168 0.8374244 0.5575928 1.2648288 0.6286749 0.6361539]
[1.4374744  0.8663396  0.57113457 1.2803048  0.63521063 0.6450943 ]
[1.4214654  0.85391974 0.56754565 1.2686335  0.6329547  0.6356789 ]
[1.4344244 0.8637504 0.5706736 1.2668802 0.6307619 0.636118 ]
[1.4326286 0.8683495 0.564279  1.2721606 0.632592  0.6395688]
[1.4570749  0.87595123 0.58112293 1.2697213  0.63617057 0.63355094]
[1.4555185  0.8701862  0.5853323  1.2571317  0.62626505 0.63086677]
[1.4232402  0.86062324 0.56261724 1.2555857  0.622858   0.6327273 ]
